DATE,TOTAL BILLS,INVOICE RANGE,TOTAL TAXABLE AMOUNT,TOTAL TAX AMOUNT,Taxable Amount 0%,Taxable Amount 5%,Taxable Amount 12%,Taxable Amount 18%,TOTAL AMOUNT,CASH,CARD,OTHER MODES,AMOUNT RETURN,AMOUNT RETURN TO CREDIT,TOTAL ITEMS SOLD,TOTAL QTY,RETURNED ITEMS COUNT,RETURNED QTY
15-Nov-20,36,"A/2021/6534, A/2021/6569",31837.07,2551.93,6060,23337.14,2415.18,6084.75,40449,19490,10349,11809,1199,0,193,299,0,0
14-Nov-20,22,"A/2021/6512, A/2021/6533",18520.05,2179.95,3448,7928.57,2049.11,8542.37,24148,3180,17384,3920,336,0,90,149,0,0
13-Nov-20,50,"A/2021/6462, A/2021/6510",31309.7,3197.3,7745,17154.29,3473.21,10682.2,42252,23175,8900,14447,4270,0,178,299,0,0
12-Nov-20,49,"A/2021/6414, A/2021/6461",28416.26,2172.74,3605,21437.14,2589.29,4389.83,34194,12125,14681,11007,3619,0,214,458,1,1
11-Nov-20,39,"A/2021/6375, A/2021/6413",31092.87,2020.13,5375,27174.29,732.14,3186.44,38488,23413,9375,8665,2965,0,140,235,0,0
10-Nov-20,45,"A/2021/6330, A/2021/6374",34159.88,2322.48,5155.2,28221.67,2624.65,3313.56,41638,21440,3084,19558,2444,0,161,306,0,0
09-Nov-20,36,"A/2021/6294, A/2021/6329",34267.7,2507.3,7095,27194.29,2093.75,4979.66,43870,18581,13037,13932,1680,0,203,352,0,0
08-Nov-20,71,"A/2021/6223, A/2021/6293",44509.13,3278.87,4785,34657.12,3789.2,6062.82,52573,10448,26787,16353,1015,0,351,485,0,0
07-Nov-20,47,"A/2021/6177, A/2021/6222",39571.28,3939.72,3530,22812.38,3625,13133.9,47041,9350,34494,5636,2439,0,226,365,1,1
06-Nov-20,44,"A/2021/6134, A/2021/6176",22762.38,1596.62,2963,17627.09,3484.82,1650.47,27322,10524,9388,12245,4835,0,152,274,1,5
05-Nov-20,35,"A/2021/6099, A/2021/6133",31318.95,3017.05,3380,19614.29,1175,10529.66,37716,12225,8892,19105,2506,0,137,244,0,0
04-Nov-20,36,"A/2021/6064, A/2021/6097",20216.47,1564.53,1340,14351.16,3479.72,2385.59,23121,13674,5795,5835,2183,0,125,159,1,3
03-Nov-20,41,"A/2021/6026, A/2021/6063",37405.83,4349.67,2875,17472.86,1865.18,18067.8,44631,10190,23681,13306,2546,0,151,256,5,5
02-Nov-20,40,"A/2021/5986, A/2021/6025",24089.26,1700.04,3820,19678.38,1297.32,3113.56,29609,7460,13481,9568,900,0,169,218,0,0
01-Nov-20,45,"A/2021/5941, A/2021/5985",62553.95,4945.12,7098.93,46705.79,4047.32,11800.85,74598,15174,42186,18359,1121,0,308,479,0,0
31-Oct-20,43,"A/2021/5898, A/2021/5940",65014.05,5344.95,6095,47136.19,3831.25,14046.61,76454,12630,33403,31881,1460,0,275,525,0,0
30-Oct-20,43,"A/2021/5856, A/2021/5897",25768.91,1932.09,4820,19450.48,2962.5,3355.93,32521,11951,15087,8409,2926,0,150,206,1,1
29-Oct-20,33,"A/2021/5823, A/2021/5855",17197.32,1412.68,2049,12425.71,1125,3646.61,20659,6475,8050,7704,1570,0,138,170,0,0
28-Oct-20,30,"A/2021/5794, A/2021/5822",13328.93,1091.07,4545,8628.57,3107.14,1593.22,18965,10900,3255,9440,4630,0,90,138,1,1
27-Oct-20,39,"A/2021/5756, A/2021/5793",32626.15,3163.85,3310,19611.43,2656.25,10358.47,39100,18020,12570,10170,1660,0,159,247,1,1
26-Oct-20,48,"A/2021/5710, A/2021/5755",46323.54,4848.46,2945,24668.57,4714.29,16940.68,54117,19016,24155,14296,3350,0,193,267,2,5
25-Oct-20,34,"A/2021/5676, A/2021/5709",22067.18,2519.82,4794,10338.1,1805.36,9923.73,29381,7190,14772,7891,472,0,124,178,0,0
24-Oct-20,46,"A/2021/5630, A/2021/5675",37190.06,3243.94,10462,25172.38,2964.29,9053.39,50896,13970,25742,12250,1066,0,209,383,0,0
23-Oct-20,47,"A/2021/5583, A/2021/5629",40960.95,4594.05,5521,20290.48,2352.68,18317.8,51076,15770,8107,31908,4709,0,219,373,0,0
22-Oct-20,28,"A/2021/5557, A/2021/5582",18538.68,1190.32,404,16446.67,142.86,1949.15,20133,16440,2175,2744,1226,0,61,123,2,2
21-Oct-20,32,"A/2021/5527, A/2021/5556",15339.84,912.16,3768,13992.38,500,847.46,20020,7145,7360,6182,667,0,90,163,2,3
20-Oct-20,14,"A/2021/5512, A/2021/5525",10018.53,717.47,1865,7477.14,1897.32,644.07,12601,3605,4635,5070,709,0,79,107,0,0
19-Oct-20,36,"A/2021/4678R, A/2021/5511",19641.42,2081.58,3265,11198.1,-31.25,8474.58,24988,20500,2954,4255,2721,0,91,155,2,5
18-Oct-20,42,"A/2021/5436, A/2021/5477",30256.61,3357.39,2159,14856.19,2625,12775.42,35773,22659,0,16144,3030,0,162,251,0,0
17-Oct-20,43,"A/2021/5393, A/2021/5435",37776.43,3352.57,2215,24794.29,3732.14,9250,43344,19740,17905,7554,1855,0,198,267,0,0
16-Oct-20,57,"A/2021/5339, A/2021/5392",42699.44,3645.56,2392,29233.33,4000,9466.1,48737,19365,15154,15660,1442,0,197,360,3,6
15-Oct-20,36,"A/2021/5306, A/2021/5338",21475.04,1352.96,2910,18434.29,1934.82,1105.93,25738,3681,11775,11002,720,0,133,174,3,3
14-Oct-20,31,"A/2021/5276, A/2021/5305",21722.22,1742.28,2610,15860.48,1764.29,4097.46,26075,4379,11936,9910,150,0,104,145,1,3
13-Oct-20,16,"A/2021/5260, A/2021/5275",5680.29,381.71,170,4887.62,89.29,703.39,6232,4452,1240,3460,2920,0,39,45,0,0
12-Oct-20,28,"A/2021/5232, A/2021/5256",24790.79,1868.21,3585,18875.24,2339.29,3576.27,30244,6060,11175,15489,2480,0,144,204,0,0
11-Oct-20,29,"A/2021/5204, A/2021/5231",21325.3,1565.7,2100,17172.38,674.11,3478.81,24991,7550,9990,9326,1875,0,126,171,1,1
10-Oct-20,46,"A/2021/5160, A/2021/5203",48049.96,5260.04,1970,25721.9,751.79,21576.27,55280,7250,33109,16601,1680,0,189,246,2,2
09-Oct-20,38,"A/2021/5124, A/2021/5159",23049.93,1531.07,2185,20053.33,183.04,2813.56,26766,11090,7445,9965,1734,0,144,184,3,5
08-Oct-20,47,"A/2021/5077, A/2021/5123",44107.5,2937.5,4545,37291.43,2566.07,4250,51590,18094,20271,14530,1305,0,245,347,0,0
07-Oct-20,35,"A/2021/5042, A/2021/5076",25495.58,1715.42,2850,22000.95,227.68,3266.95,30061,11210,4635,16045,1829,0,155,255,0,0
06-Oct-20,34,"A/2021/5009, A/2021/5041",50120.62,6828.38,1590,16317.14,1201.79,32601.69,58539,15605,28565,15565,1196,0,109,149,2,2
05-Oct-20,34,"A/2021/4975, A/2021/5008",33949.91,2544.69,1917,26993.33,952.68,6003.9,38412,7145,15439,16415,587,0,162,245,0,0
04-Oct-20,50,"A/2021/4925, A/2021/4974",49462.81,5515.19,5029.5,24437.14,3521.43,21504.24,60008,22945,23813,14978,1728,0,234,312,0,0
03-Oct-20,44,"A/2021/4882, A/2021/4924",32984.53,2369.28,2150,24546.68,6281.07,2156.78,37504,9315,18130,11289,1230,0,188,296,1,1
02-Oct-20,51,"A/2021/4833, A/2021/4881",51506.15,4485.85,1920,35612.63,2593.6,13299.92,57912,898,15785,43280,2051,0,268,419,2,2
01-Oct-20,35,"A/2021/4798, A/2021/4832",47620.58,5186.42,3595,24700.95,2902.68,20016.95,56402,7074,26212,23891,775,0,176,264,0,0
30-Sep-20,41,"A/2021/4759, A/2021/4797",46939.98,5773.52,4410,19647.14,2025.89,25266.95,57124,32925,14530,13963,4294,0,145,264,1,1
29-Sep-20,37,"A/2021/4721, A/2021/4757",42042.78,5497.22,1670,15355.24,1238.39,25449.15,49210,11260,34344,4831,1225,0,128,220,0,0
28-Sep-20,43,"A/2021/4678, A/2021/4720",87951.09,11856.91,5515,29240,2884.82,55826.27,105323,33370,50271,23433,1751,0,201,369,0,0
27-Sep-20,63,"A/2021/4617, A/2021/4677",95653.96,9451.04,6290,57300,5294.64,33059.32,111395,34988,25772,53155,2520,0,338,524,2,3
26-Sep-20,22,"A/2021/4595, A/2021/4616",13629.23,1179.77,2395,8362.86,3105.36,2161.02,17204,5820,6944,4730,290,0,75,100,0,0
25-Sep-20,20,"A/2021/4575, A/2021/4594",16184.02,1041.98,1290,13570.48,1783.04,830.51,18516,7260,5930,5356,30,0,87,146,0,0
24-Sep-20,33,"A/2021/4543, A/2021/4574",13264.82,981.18,4250,10320.95,1079.46,1864.41,18496,7451,7029,5769,1753,0,96,128,1,4
23-Sep-20,32,"A/2021/4511, A/2021/4542",17049.56,1471.44,3895,10459.05,3963.39,2627.12,22416,11600,10591,3380,3155,0,131,216,0,0
22-Sep-20,37,"A/2021/4474, A/2021/4510",24087.77,1923.23,2978,16905.71,3580.36,3601.69,28989,9790,17374,3215,1390,0,108,205,0,0
21-Sep-20,37,"A/2021/4438, A/2021/4473",24459.59,1911.41,2870,18191.43,2107.14,4161.02,29241,19305,3470,8600,2134,0,161,255,1,1
20-Sep-20,48,"A/2021/4392, A/2021/4437",39681.43,2725.57,4510,31914.29,4470.54,3296.61,46917,5409,24331,19962,2785,0,200,352,6,37
19-Sep-20,35,"A/2021/4358, A/2021/4391",28354.03,1927.85,6866.2,23779.33,1409.45,3165.25,37148,6245,25628,6620,1345,0,212,324,1,1
18-Sep-20,23,"A/2021/4335, A/2021/4357",18893.72,1201.28,5080,16542.86,816.96,1533.9,25175,2880,17850,4560,115,0,95,131,0,0
17-Sep-20,18,"A/2021/4317, A/2021/4334",13751.74,938.26,4140,11361.9,1000,1389.83,18830,5875,5300,9970,2315,0,74,142,0,0
16-Sep-20,27,"A/2021/4290, A/2021/4316",26964.07,1861.93,2900,22105.71,1964.29,2894.07,31726,11530,5052,16409,1265,0,137,264,0,0
15-Sep-20,26,"A/2021/4264, A/2021/4289",30892.56,2276.62,3914.82,24052.36,2620.54,4219.67,37084,12605,15869,8795,185,0,150,245,0,0
14-Sep-20,30,"A/2021/4234, A/2021/4263",24163.73,1392.11,2676.67,22476.98,589.29,1097.46,28233,6955,3900,18983,1605,0,102,179,0,0
13-Sep-20,38,"A/2021/4198, A/2021/4233",37482.57,3649.43,6065,22820.95,2178.57,12483.05,47197,3090,31597,12650,140,0,187,323,2,2
12-Sep-20,57,"A/2021/4142, A/2021/4197",64046.38,7870.73,18512.89,26781.8,2933.04,34331.54,90430,24975,31235,36995,2775,0,269,463,1,1
11-Sep-20,32,"A/2021/4110, A/2021/4141",47179.14,2735.86,1950,43323.81,2071.43,1783.9,51865,9429,17030,27626,2220,0,179,447,0,0
10-Sep-20,31,"A/2021/4079, A/2021/4109",24053.06,1522.94,2215,21042.86,1183.93,1826.27,27791,4840,12130,11871,1050,0,134,212,0,0
09-Sep-20,35,"A/2021/4044, A/2021/4078",42670,4874,7145,20760.95,1794.64,20114.41,54689,28590,11589,17735,3225,0,159,288,0,0
08-Sep-20,32,"A/2021/4012, A/2021/4043",36410.43,2828.57,5185,27780.95,1896.43,6733.05,44424,15650,24899,4725,850,0,175,318,0,0
07-Sep-20,27,"A/2021/3985, A/2021/4011",21088.79,2260.21,2260,11264.76,1189.29,8634.75,25609,8400,3345,15241,1377,0,98,145,0,0
06-Sep-20,33,"A/2021/3952, A/2021/3984",18934.74,1504.26,4279,12989.52,3589.29,2355.93,24718,7050,9030,9288,650,0,126,216,0,0
05-Sep-20,42,"A/2021/3911, A/2021/3951",19309.93,1629.07,4925,13509.52,1508.04,4292.37,25864,7170,8644,10710,660,0,153,346,1,1
04-Sep-20,31,"A/2021/3881, A/2021/3910",26002.95,2618.05,3235,15311.43,1200,9491.53,31856,8970,13150,11996,2260,0,156,189,1,1
03-Sep-20,27,"A/2021/3855, A/2021/3880",23114.89,2846.11,1272,9372.38,1602.68,12139.83,27233,6021,5990,16077,855,0,95,145,1,1
02-Sep-20,33,"A/2021/3822, A/2021/3854",25101.18,1712.82,4580,20370.48,2620.54,2110.17,31394,6610,10269,15315,800,0,146,214,0,0
01-Sep-20,37,"A/2021/3785, A/2021/3821",32005.03,2325.77,4258,25974.1,975,5055.93,38589,5860,18539,15885,1695,0,196,303,0,0
31-Aug-20,27,"A/2021/3758, A/2021/3784",20470.43,2495.42,956.5,7654.81,3235.54,9580.08,23922,2640,19282,2405,405,0,81,144,0,0
30-Aug-20,32,"A/2021/3726, A/2021/3757",23443.65,2515.35,2675,12521.9,1277.68,9644.07,28634,6428,15620,7651,1065,0,106,148,0,0
29-Aug-20,23,"A/2021/3703, A/2021/3725",22672.06,2461.94,3970,11577.14,1900,9194.92,29105,3300,24561,1794,550,0,81,124,0,0
28-Aug-20,31,"A/2021/3672, A/2021/3702",22142.85,1914.15,2294,14525.71,3053.57,4563.56,26352,12065,11289,5187,2189,0,123,186,0,0
27-Aug-20,18,"A/2021/3654, A/2021/3671",16221.64,1437.72,1054.65,10344.18,2290.58,3586.87,18714,11039,3325,5080,730,0,83,164,0,0
26-Aug-20,31,"A/2021/3623, A/2021/3653",15631.78,1105.99,2246.73,12536.41,1299.88,1795.49,18985,10426,8174,2099,1714,0,114,157,0,0
25-Aug-20,24,"A/2021/3599, A/2021/3622",24876.17,2368.33,2865,16090,294.64,8491.53,30110,2250,21643,6749,532,0,108,257,0,0
24-Aug-20,32,"A/2021/3567, A/2021/3598",29164.3,2895.7,7625,17639.05,1013.39,10511.86,39687,15935,20662,4932,1842,0,152,236,0,0
23-Aug-20,37,"A/2021/3530, A/2021/3566",46878.58,4207.67,11920,29664.05,6235.71,10978.81,63007,20146,16610,27137,886,0,207,452,0,0
22-Aug-20,17,"A/2021/3513, A/2021/3529",11861.72,716.28,710,10740.95,375,745.76,13288,3970,4787,4751,220,0,70,113,0,0
21-Aug-20,45,"A/2021/3469, A/2021/3512",53192.09,5328.06,4241.85,30220.9,5296.61,17674.58,62763,17936,23343,23333,1849,0,237,368,1,1
20-Aug-20,32,"A/2021/3437, A/2021/3468",18502.73,1644.77,3010,11962.38,2176.79,4363.56,23158,6324,16068,1793,1027,0,120,175,0,0
19-Aug-20,22,"A/2021/3415, A/2021/3436",10306.71,727.29,910,8208.57,1013.39,1084.75,11944,4556,3687,4089,388,0,72,118,0,0
18-Aug-20,31,"A/2021/3384, A/2021/3414",21935.66,2105.84,4030,12569.05,3476.79,5889.83,28073,18255,6845,5015,2042,0,148,227,0,0
17-Aug-20,30,"A/2021/3355, A/2021/3383",35062.94,3459.06,2690,20522.98,3071.43,11468.54,41214,27280,11713,5412,3191,0,138,236,1,1
16-Aug-20,33,"A/2021/3323, A/2021/3354",32174.13,2065.87,6138,27324.76,2887.5,1961.86,40379,13385,13959,17618,4583,0,152,265,1,1
15-Aug-20,27,"A/2021/3296, A/2021/3322",34532.69,3356.81,2695,20190,3906.25,10436.44,40586,7390,16862,16408,74,0,114,220,0,0
14-Aug-20,36,"A/2021/3261, A/2021/3295",26598.64,2000.36,4570,20199.05,2691.96,3707.63,33170,12785,16260,5725,1600,0,141,245,1,2
13-Aug-20,11,"A/2021/3250, A/2021/3260",13999.14,973.36,730,11262.91,1371.82,1364.41,15703,10610,3523,3700,2130,0,53,109,0,0
12-Aug-20,36,"A/2021/3217, A/2021/3249",49305.34,4231.16,5410,34486.39,2676.25,12142.71,58947,8880,44622,6145,700,0,180,287,4,7
11-Aug-20,20,"A/2021/3198, A/2021/3216",8341.67,581.83,2020,7041.43,71.43,1228.81,10945,5340,5567,1595,1557,0,64,82,1,1
10-Aug-20,27,"A/2021/3173, A/2021/3197",28852.38,2204.29,2934.34,22174.43,1774.42,4903.52,33992,14585,9873,10734,1200,0,101,221,2,2
09-Aug-20,29,"A/2021/3145, A/2021/3172",11517.08,901.42,2550,8485.24,1142.86,1888.98,14970,6140,5910,3932,1012,0,94,125,1,2
08-Aug-20,49,"A/2021/3097, A/2021/3144",60328.04,7054.48,9088.97,27873.02,3017.86,29437.17,76473,11665,41057,25711,1960,0,212,326,1,1
07-Aug-20,36,"A/2021/3061, A/2021/3096",52474.75,5151.77,11402.48,31991.93,2245.54,18237.29,69029,24740,25535,21207,2453,0,228,337,0,0
06-Aug-20,24,"A/2021/3038, A/2021/3060",15417.05,972.95,1840,13590.48,589.29,1237.29,18230,6240,11400,1310,720,0,123,147,1,1
05-Aug-20,30,"A/2021/3009, A/2021/3037",21664.69,2384.31,1803,11590.48,142.86,9931.36,25852,6980,7448,12859,1435,0,88,141,1,6
04-Aug-20,21,"A/2021/2988, A/2021/3008",20484.23,2260.77,3188,10671.43,651.79,9161.02,25933,7570,2920,18338,2895,0,72,104,0,0
03-Aug-20,24,"A/2021/2964, A/2021/2987",40032.4,3762.6,5730,24914.29,3406.25,11711.86,49525,23305,15305,12335,1420,0,134,249,0,0
02-Aug-20,47,"A/2021/2917, A/2021/2963",107078.53,7033.1,8972.36,93350.34,1758.15,11970.05,123084,90960,19836,16955,4667,0,270,519,0,0
01-Aug-20,33,"A/2021/2885, A/2021/2916",48592.4,5103.63,4804.97,26490.11,3321.43,18780.86,58501,15630,33415,10506,1050,0,181,272,1,6
31-Jul-20,16,"A/2021/2870, A/2021/2884",7546.83,708.17,1255,4219.05,1696.43,1631.36,9510,2095,5715,2260,560,0,40,68,1,1
30-Jul-20,33,"A/2021/2837, A/2021/2868",51560.43,7199.57,5580,14751.1,2727.68,34081.65,64340,22005,30140,13620,1425,0,120,187,0,0
29-Jul-20,22,"A/2021/2815, A/2021/2836",30701.96,3138.04,3245,15709.52,5767.86,9224.58,37085,900,25945,10240,0,0,107,153,0,0
28-Jul-20,34,"A/2021/2782, A/2021/2814",30793.93,2827.57,4908.5,20755.71,284.82,9753.39,38530,16832,12987,11194,2483,0,153,204,1,1
27-Jul-20,41,"A/2021/2741, A/2021/2781",34055.42,2390.15,8039.43,27743.84,2218.75,4092.83,44485,14290,21615,10005,1425,0,218,331,0,0
26-Jul-20,45,"A/2021/2696, A/2021/2740",49802.97,4461.53,6400,33214.76,3084.82,13503.39,60665,7935,37944,16451,1665,0,241,389,0,0
25-Jul-20,50,"A/2021/2646, A/2021/2695",35100.45,2798.55,5570,24900,4708.93,5491.53,43469,14700,21119,11135,3485,0,225,329,0,0
24-Jul-20,31,"A/2021/2615, A/2021/2645",24651.28,2240.72,4255,15209.52,3654.46,5787.29,31147,9640,18037,4880,1410,0,123,186,0,0
23-Jul-20,34,"A/2021/2581, A/2021/2614",63286.91,6783.82,3473.26,34189.05,2720.74,26377.12,73544,12810,25920,35399,585,0,216,467,0,0
22-Jul-20,26,"A/2021/2555, A/2021/2580",18403.31,1151.69,3905,16490.48,285.71,1627.12,23460,3910,11700,8020,170,0,119,198,0,0
21-Jul-20,26,"A/2021/2529, A/2021/2554",20813.13,2179.75,1566.12,11778.93,589.29,8444.92,24559,9269,15945,1355,2010,0,85,118,0,0
20-Jul-20,44,"A/2021/2485, A/2021/2528",33049.88,3069.12,2230,21895.24,558.04,10596.61,38349,10280,26569,4165,2665,0,139,201,0,0
19-Jul-20,45,"A/2021/2441, A/2021/2484",37113.85,2569.15,14577,30024.76,3468.75,3620.34,54260,11330,28135,16530,1735,0,227,317,1,1
18-Jul-20,35,"A/2021/2406, A/2021/2440",27213.45,3071.55,6630,13214.29,1816.96,12182.2,36915,13205,9945,15215,1450,0,107,183,0,0
17-Jul-20,36,"A/2021/2370, A/2021/2405",33967.35,2463.76,4233.89,26815.37,2739.36,4412.62,40665,18420,18214,7506,3475,0,176,369,0,0
16-Jul-20,33,"A/2021/2337, A/2021/2369",32949.71,4190.29,7840,12190.48,2598.21,18161.02,44980,8066,20015,21050,4151,0,88,216,0,0
15-Jul-20,18,"A/2021/2319, A/2021/2336",21821.39,3368.61,1205,3823.81,1035.71,16961.86,26395,2600,2840,21330,375,0,66,91,0,0
14-Jul-20,26,"A/2021/2293, A/2021/2318",18026.59,1568.41,1250,11609.52,2785.71,3631.36,20845,12820,3245,4780,0,0,130,202,0,0
13-Jul-20,23,"A/2021/2270, A/2021/2292",14638.27,1031.73,3020,11328.57,2174.11,1135.59,18690,6195,4960,9855,2320,0,95,130,0,0
12-Jul-20,28,"A/2021/2242, A/2021/2269",38862.09,4550.69,3387.22,17695.24,2401.79,18765.06,46800,15040,28255,4320,815,0,145,209,0,0
11-Jul-20,28,"A/2021/2214, A/2021/2241",28654.1,3190.9,4930,14171.43,2075.89,12406.78,36775,7175,28075,2460,935,0,141,202,0,0
10-Jul-20,26,"A/2021/2188, A/2021/2213",4974.41,385.59,2830,3723.81,428.57,822.03,8190,4575,4325,690,1400,0,47,66,0,0
09-Jul-20,39,"A/2021/2149, A/2021/2187",29881.52,2622.48,3340,19096.05,4561.74,6223.73,35844,11680,15135,11315,2286,0,145,218,0,0
08-Jul-20,40,"A/2021/2113, A/2021/2148",28801.57,2168.43,3825,20957.14,4857.14,2987.29,34795,12590,19500,5770,3065,0,175,280,5,6
07-Jul-20,35,"A/2021/2079, A/2021/2112",34294.95,2545.55,3026.5,26299.05,3477.68,4518.22,39867,18735,9930,13160,1958,0,163,314,1,1
06-Jul-20,37,"A/2021/2043, A/2021/2078",43660.33,4139.67,1685,26861.9,3785.71,13012.71,49485,16780,31610,4510,3415,0,180,298,1,4
05-Jul-20,40,"A/2021/2003, A/2021/2042",62765.02,6654.58,2339.4,34309.1,3049.03,25406.89,71759,15705,48874,7790,610,0,195,280,0,0
04-Jul-20,64,"A/2021/1939, A/2021/2001",75098.71,7931.29,5010,40319.05,5750,29029.66,88040,16250,62165,12435,2810,0,321,476,0,0
03-Jul-20,25,"A/2021/1915, A/2021/1938",6355.43,703.57,1710,2819.05,1232.14,2304.24,8769,3340,2750,3489,810,0,55,70,1,1
02-Jul-20,18,"A/2021/1898, A/2021/1914",18997.76,1045.24,2145,18169.52,205.36,622.88,22188,3520,2900,16538,770,0,52,124,1,1
